.	FS	O
ඔබ	PRP	O
රාත්‍රි	JJ	O
කාලයේ	NNC	O
අහස	NNC	O
නිරීක්‍ෂණය	NNC	O
කරන්නෙකු	NNC	O
නම්	POST	O
නොයෙකුත්	JJ	O
දේ	NNC	O
දැක	VNF	O
ගැනීමට	VNN	O
හැකිවනු	VP	O
ඇත	NIP	O
.	FS	O
චන්ද්‍රයා	NNC	B-LOC
,	PUNC	O
තරු	JJ	O
,	PUNC	O
තරු	JJ	O
රටා	NNC	O
වැනි	POST	O
දේ	NNC	O
දැක	VNF	O
ගන්නට	VNN	O
ලැබේ	VFM	O
.	FS	O
රාත්‍රි	JJ	O
අහස	NNC	O
පුරා	POST	O
මිලියන	NUM	O
ගණනක්	NNC	O
විසිරී	VNF	O
ඇති	NIP	O
තරු	JJ	O
ඔබ	PRP	O
දුටුවේද	NNC	O
?	PUNC	O
ඒවා	PRP	O
නිර්මාණය	NCV	O
වන්නේ	VP	O
කෙසේද	QUE	O
?	PUNC	O
තරුවලින්	NNC	O
දීප්තිය	NNC	O
ඇතිවන්නේ	VP	O
කෙසේද	QUE	O
?	PUNC	O
හා	CC	O
ඒවා	PRP	O
විනාශවන්නේද	NNC	O
?	PUNC	O
තරු	JJ	O
ඇතිවීම	VNN	O
විශ්වය	NNC	O
තුළ	POST	O
ඇති	NIP	O
ඝන	JJ	O
,	PUNC	O
ද්‍රව	NNC	O
,	PUNC	O
වායු	NNJ	O
ආදී	JJ	O
ද්‍රව්‍යයන්	NNC	O
කල්යත්ම	RB	O
විශාල	JJ	O
වලාකුළක්	NNC	O
බවට	POST	O
පත්ව	VNF	O
ඇත	NIP	O
.	FS	O
එම	DET	O
වලාකුළු	NNC	O
බාහිර	JJ	O
හා	CC	O
අභ්‍යන්තරිකව	NNC	O
සිදුවූ	VP	O
විපර්යාස	NNC	O
නිසා	POST	O
පිපිරුමකට	NNC	O
ලක්වීමෙන්	VNN	O
එයින්	PRP	O
තරු	JJ	O
රාශියක්	NNC	O
බිහිවූ	VP	O
බව	POST	O
විද්‍යාඥයින්ගේ	NNC	O
මතයයි	NVB	O
.	FS	O
රාත්‍රි	JJ	O
අහස	NNC	O
නිරීක්‍ෂණය	NNC	O
කරන	VP	O
බවට	POST	O
මිලියන	NUM	O
ගණනක	NNC	O
තරු	JJ	O
දිස්වේ	VFM	O
.	FS	O
එවැනි	POST	O
තරු	JJ	O
රාශියක්	NNC	O
වලාකුළකින්	NNC	O
නිර්මාණය	NCV	O
වෙලා	VNF	O
යන්න	VP	O
ගැටලූවකි	NVB	O
.	FS	O
තරුවක	NNC	O
දීප්තිය	NNC	O
ඇතිවීම	VNN	O
තරුවක	NNC	O
දීප්තිය	NNC	O
ඇතිවන්නේ	VP	O
එම	DET	O
තරුවෙන්	NNP	O
නිකුත්	RPCV	O
කෙරෙන	VP	O
ශක්ති	NNJ	O
ප්‍රමාණය	NNC	O
අනුවයි	NVB	O
.	FS	O
එමෙන්ම	POST	O
තරු	JJ	O
පිහිටා	VNF	O
ඇති	NIP	O
දුර	JJ	O
ප්‍රමාණය	NNC	O
හා	CC	O
තරුවල	NNC	O
විශාලත්වය	NNC	O
අනුවද	POST	O
දීප්තිය	NNC	O
වෙනස්වේ	VFM	O
.	FS	O
පියවි	NNP	O
ඇසට	NNC	O
නොපෙනෙන	VP	O
තරුවල	NNC	O
දීප්තිය	NNC	O
ගණනය	NCV	O
කරන්නේ	VP	O
”දෘශ්‍ය	NNP	O
දීප්තිය”	NNP	O
අනුවය	NVB	O
.	FS	O
මෙම	DET	O
ඒකකය	NNC	O
පළමුව	NNC	O
ලොවට	NNC	O
හඳුන්වා	VNF	O
දෙන	VP	O
ලද්දේ	VP	O
ග්‍රීක	NNP	B-LOC
ජාතික	NNP	O
හිහික්ස්	NNP	B-PER
නමැති	POST	O
තාරකා	NNC	O
විද්‍යාඥයා	NNC	O
විසිනි	NVB	O
.	FS	O
ඔහුගේ	PRP	O
ගණනය	NCV	O
අනුව	POST	O
තරුවක	NNC	O
”දෘශ්‍ය	JJ	O
දිප්තියේ”	NNJ	O
අගය	NNC	O
අඩු	JJ	O
නම්	POST	O
එම	DET	O
තරුවේ	NNP	O
දීප්තිය	NNC	O
ඉතා	RP	O
වැඩිය	NVB	O
.	FS	O
ඔහු	PRP	O
තරුවේ	NNP	O
දීප්තිය	NNC	O
අනුව	POST	O
තරු	JJ	O
කාණ්ඩ	NNC	O
කීපයකට	NNC	O
බෙදා	VNF	O
දක්වයි	VFM	O
.	FS	O
තරු	JJ	O
රටා	NNC	O
බෙදීම	VNN	O
තාරුකා	NNP	O
විද්‍යාවට	NNC	O
අනුව	POST	O
අහසේ	NNC	O
දිස්වෙන	VP	O
තරු	JJ	O
රටා	NNC	O
88	NUM	O
කට	CM	O
බෙදා	VNF	O
දක්වයි	VFM	O
.	FS	O
එයින්	PRP	O
තරු	JJ	O
රටා	NNC	O
48ක්	NNC	O
උතුරු	NNP	O
දෙසටත්	NNC	O
,	PUNC	O
අනෙක්	DET	O
තරු	JJ	O
රටා	NNC	O
40ක්	NUM	O
දකුණු	NNP	O
දෙසටත්	NNC	O
අයත්	POST	O
වේ	VFM	O
.	FS	O
මෙම	DET	O
තරු	JJ	O
රටා	NNC	O
88	NUM	O
න්	RP	O
12ක්	NUM	O
රාශි	NNC	O
චක්‍රයට	NNC	O
අයත්වේ	NVB	O
.	FS	O
තරු	JJ	O
රටා	NNC	O
රාශි	NNC	O
චක්‍රයට	NNC	O
අයත්	POST	O
තරු	JJ	O
රටා	NNC	O
12ක්	NUM	O
නම්	POST	O
කර	VNF	O
ඇත	NIP	O
.	FS	O
එනම්	POST	O
මේෂ	NNP	O
,	PUNC	O
වෘෂභ	JJ	O
,	PUNC	O
මිථුන	NNC	O
,	PUNC	O
කටක	NNC	O
,	PUNC	O
සිංහ	NNP	O
,	PUNC	O
කන්‍යා	NNP	O
,	PUNC	O
තුලා	NNP	O
,	PUNC	O
වෘෂ්චික	NNC	O
,	PUNC	O
ධනු	NNP	O
,	PUNC	O
මකර	NNP	O
,	PUNC	O
කුම්භ	NNP	O
,	PUNC	O
මීන	NNP	O
ය	RP	O
.	FS	O
වල්ගා	NNP	O
තරු	JJ	O
වල්ගා	NNP	O
තරුවලට	NNC	O
අප	PRP	O
”ධූමකේතු”	AUX	O
යැයි	CC	O
ද	RP	O
කියනු	VP	O
ලැබේ	VFM	O
.	FS	O
මෙය	PRP	O
එක්	JJ	O
කොනකින්	NNC	O
පටන්ගෙන	VP	O
කේතු	JJ	O
රූපාකාරව	NNC	O
ඉතා	RP	O
ඈතට	NNC	O
දුම්පටලයක්	NNC	O
මෙන්	POST	O
විසිරී	VNF	O
යන	VP	O
බැවින්	POST	O
මෙය	PRP	O
වල්ගාතරු	NNC	O
යැයි	CC	O
හැඳින්වේ	VFM	O
.	FS	O
ඉංග්‍රීසි	JJ	O
බසින්	NNC	O
මෙය	PRP	O
”කොමට්”	NNJ	O
ලෙසත්	POST	O
,	PUNC	O
ග්‍රීක	NNP	O
බසින්	NNC	O
මෙහි	PRP	O
තේරම	NNC	O
”කේෂ	JJ	O
කලාපය”	NNC	O
යන්නයි	NVB	O
.	FS	O
මෙම	DET	O
වල්ගාතරු	NNC	O
හිම	JJ	O
බෝලයක්	NNC	O
ආකාරයට	NNC	O
නිර්මාණය	NCV	O
වුවත්	VNF	O
එය	PRP	O
සූර්යයාට	NNC	B-LOC
ආසන්නව	NNC	O
ගමන්	NCV	O
කරන	VP	O
විට	POST	O
එහි	PRP	O
අඩංගු	JJ	O
ද්‍රව්‍යයන්	NNC	O
විහිදෙයි	VFM	O
.	FS	O
එවිට	POST	O
එය	PRP	O
වල්ගයක්	NNC	O
ආකාරයට	NNC	O
දිස්වේ	VFM	O
.	FS	O
ඝනව	NNC	O
පවතින	VP	O
වායු	NNJ	O
ප්‍රසාරණය	NNC	O
වි	VNF	O
වාෂ්පවී	VNF	O
යයි	VFM	O
.	FS	O
මෙහිදි	PRP	O
හිම	JJ	O
බෝලයෙන්	NNC	O
වල්ගා	NNP	O
තරුවේ	NNP	O
හිස	NNC	O
සෑදෙයි	VFM	O
.	FS	O
එය	PRP	O
සූර්යයාට	NNC	B-LOC
ළංවෙත්ම	JJ	O
සූර්යයාගේ	NNC	B-LOC
විකීරණ	JJ	O
පීඩනය	NNC	O
හේතුවෙන්	NNC	O
හිසෙහි	NNC	O
එක්රැස්	RPCV	O
වුණු	VP	O
වායු	NNJ	O
සහ	CC	O
දුවිලි	NNJ	O
අංශු	NNC	O
ඉවතට	NNC	O
විහිදුවාලයි	VFM	O
.	FS	O
තරුවල	NNP	O
අවසානය	NNC	O
පරමාණුක	JJ	O
බලශක්තියක්	NNC	O
ගැබ්ව	VNF	O
ඇති	NIP	O
තරුවක්	NNC	O
විනාශ	NCV	O
වීම	VNN	O
ගැන	POST	O
නිශ්චිතව	RB	O
යමක්	NNC	O
කිව	VP	O
නොහැකිය	AUX	O
.	FS	O
එහෙත්	CC	O
තරුවක්	NNC	O
තවත්	DET	O
තරුවක්	NNC	O
හා	CC	O
ගැටුණු	VP	O
විට	POST	O
තරු	JJ	O
විනාශය	NNC	O
.	FS	O
තරුවක්	NNC	O
වෙනත්	DET	O
වස්තුවක්	NNC	O
හා	CC	O
ගැටීමෙන්	NNC	O
එසේ	RB	O
විනාශ	NCV	O
නොවේ	VFM	O
.	FS	O
තරුව	NNC	O
නිසා	POST	O
නිල්පාට	NNC	O
හා	CC	O
සුදුපැහැති	JJ	O
එළිය	NNC	O
නිකුත්	RPCV	O
වන්නේ	VP	O
නම්	POST	O
ඒ	DET	O
තරුවේ	NNC	O
ආයු	NNJ	O
කාලය	NNC	O
වැඩිය	NVB	O
.	FS	O
එනමුත්	DET	O
තරුව	NNC	O
රෝස	NNP	O
පැහැයක්	NNC	O
හා	CC	O
රතු	JJ	O
පැහැයක්	NNC	O
ගනී	VFM	O
නම්	POST	O
එයින්	PRP	O
හැඟෙන්නේ	VP	O
තරුවේ	NNP	O
අවසාන	JJ	O
කාලය	NNC	O
ළඟාවී	VNF	O
ඇති	NIP	O
බවය	NVB	O
.	FS	O
එමෙන්ම	POST	O
තරුවේ	NNP	O
ආයුකාලය	NNC	O
අවසාන	RB	O
වන	VP	O
විට	POST	O
තරුව	NNC	O
විශාල	JCV	O
වේ	VFM	O
.	FS	O
එසේ	RB	O
විශාල	JJ	O
වී	VNF	O
තරුව	NNC	O
පුපුරා	VNF	O
යයි	VFM	O
.	FS	O
නැතහොත්	CC	O
විශ්වයේ	NNC	O
ඇති	NIP	O
කළු	JJ	O
කුහරයට	NNC	O
ඇදීයයි	NVB	O
.	FS	O
එසේ	RB	O
වන්නේ	VP	O
කළු	JJ	O
කුහරයේ	NNC	O
ඇති	NIP	O
කාන්දම්	NNC	O
බලය	NNC	O
හේතුවෙනි	NVB	O
.	FS	O
එසේ	RB	O
බාහිර	JJ	O
හා	CC	O
අභ්‍යන්තරික	JJ	O
බලපෑමක්	NNC	O
සිදු	RRPCV	O
නොවුණහොත්	VP	O
තරුවක්	NNC	O
අවුරුදු	NNC	O
මිලියන	NUM	O
ගණනක්	NNC	O
වුවත්	VNF	O
පවතී	VFM	O
.	FS	O
සෙහාන්	NNP	B-PER
වික‍්‍රමසිංහ	NNP	I-PER
,	PUNC	O
තොරතුරු	NNJ	O
තාරකා	NNC	O
විද්‍යාඥ	JJ	O
අනුර	NNP	B-PER
සී.	NNP	I-PER
පෙරේරා	NNP	I-PER
මහතා	NNC	O
.	FS	O
ලෝක	NNJ	O
ඒඩ්ස්	NNP	O
දිනය	NNC	O
නිමිත්තෙන්	POST	O
ශ්‍රී	NNP	B-ORG
ලංකා	NNP	I-ORG
බාලදක්ෂිකා	NNP	I-ORG
සංගමයේ	NNC	I-ORG
සමාජ	NNJ	O
හා	CC	O
ප්‍රජා	NNJ	O
සංවර්ධන	NNJ	O
කමිටුව	NNC	O
මගින්	POST	O
සංවිධානය	NCV	O
කරනු	VP	O
ලබන	VP	O
පොස්ටර්	NNJ	O
ප්‍රදර්ශනයක්	NNC	O
දෙසැම්බර්	NNP	O
මස	NNC	O
03	NUM	O
වැනිදා	NNC	O
කොළඹ	NNP	B-LOC
7	NUM	I-LOC
මාකස්	NNP	I-LOC
ප්‍රනාන්දු	NNP	I-LOC
මාවතේ	NNC	I-LOC
පිහිටි	VP	O
බාලදක්ෂිකා	NNP	B-LOC
මූලස්ථානයේ	NNC	I-LOC
දී	RP	O
පැවැත්වීමට	VNN	O
කටයුතු	NCV	O
යොදා	VNF	O
තිබේ	VFM	O
.	FS	O
මහනුවර	NNP	B-LOC
උසස්	JJ	B-ORG
බාලිකා	NNJ	I-ORG
විදුහලේ	NNC	I-ORG
9	NUM	O
ශ්‍රේණිය	NNC	O
සඳහා	POST	O
මන්ත්‍රීවරියන්	NNC	O
09	NUM	O
දෙනෙකු	NNC	O
තෝරා	VNF	O
පත්	RRPCV	O
කර	VNF	O
ගැනීම	VNN	O
වෙනුවෙන්	POST	O
එම	DET	O
ශ්‍රේණිවල	NNC	O
ඡන්ද	NNJ	O
දායිකාවෝ	NNC	O
450ක්	NUM	O
දෙනා	NNC	O
උසස්	JJ	B-ORG
බාලිකා	NNJ	I-ORG
විදුහල්	NNJ	I-ORG
ප්‍රධාන	JJ	O
ශාලා	NNC	O
ඡන්ද	NNJ	O
මධ්‍යස්ථානයේ	NNC	O
දී	RP	O
සිය	PRP	O
ඡන්දය	NNC	O
භාවිත	RRPCV	O
කළහ	VFM	O
.	FS	O
අපේක්ෂිකාවෝ	NNC	O
36	NUM	O
දෙනෙක්	NNC	O
ඡන්දයට	NNC	O
ඉදිරීපත්	JCV	O
වූහ	VFM	O
.	FS	O
9	NUM	O
ශ්‍රේණියේ	NNC	O
ජීවන	JJ	O
නිපුණතා	NNC	O
හා	CC	O
පුරවැසි	JJ	O
අධ්යයයනය	NNC	O
විෂය	NNC	O
යටතේ	POST	O
ප්‍රජාතන්තවාදී	JJ	O
රටක	NNC	O
ඡන්දය	NNC	O
භාවිත	RPCV	O
කිරීමේ	VNN	O
හුරුවක්	NNC	O
ලබා	VNF	O
දීම	VNN	O
අරමුණු	NCV	O
කර	VNF	O
ගෙන	VNF	O
මෙම	DET	O
මැතිවරණය	NNC	O
සංවිධානය	NCV	O
කරන	VP	O
ලදී	VFM	O
.	FS	O
විදුහල්පතිනි	NNP	O
එම්.	NNC	B-PER
අබේගුණසේකර	VNF	I-PER
මහත්මියගේ	NNC	O
උපදෙස්	NNC	O
පරිදි	POST	O
6-11	NUM	O
සහකාර	JJ	O
විදුහල්පතිනි	NNC	O
කුසුම්	NNP	B-PER
බැද්දේවෙල	NNP	I-PER
මෙනවියගේ	NNC	O
අධීක්ෂණය	NNC	O
යටතේ	POST	O
ඉන්දිරා	NNP	B-PER
ජයතිලක	NNP	I-PER
,	PUNC	O
අයිරාංගනී	NNP	B-PER
විජේසිංහ	NNP	I-PER
,	PUNC	O
ගංගා	NNP	B-PER
ලාලනී	NNP	I-PER
,	PUNC	O
එස්.	ABB	B-PER
ජී.	ABB	I-PER
ශ්‍රියාලතා	NNP	I-PER
,	PUNC	O
තරංගා	NNP	B-PER
පුස්සදෙණිය	NNP	I-PER
,	PUNC	O
චූලනී	NNP	B-PER
චන්ද්‍රසේකර	NNP	I-PER
,	PUNC	O
සඳමාලා	NNP	B-PER
පීරීස්	NNP	I-PER
යන	VP	O
ගුරු	JJ	O
මහත්මීහු	NNC	O
මැතිවරණය	NNC	O
මෙහෙයවූහ	VFM	O
.	FS	O
පුර්ව	NNC	O
ඡන්ද	NNJ	O
ප්‍රචාරක	NNJ	O
කටයුතු	NNC	O
ඡන්දදායකයාගේ	NNC	O
අනන්‍යතාව	NNC	O
පරීක්ෂා	NCV	O
කිරීම	VNN	O
,	PUNC	O
ඡන්ද	NNJ	O
ස්ථානාධිපති	NNC	O
හා	CC	O
කාර්යමණ්ඩලය	NNC	O
ඡන්දය	NNC	O
පාච්චි	NNP	O
කරන	VP	O
ආකාරය	NNC	O
අධීක්ෂණය	NNC	O
,	PUNC	O
ප්‍රතිඵල	NNC	O
නිකුත්	RPCV	O
කිරීම	VNN	O
,	PUNC	O
මනාප	JJ	O
ගණනය	NCV	O
යන	VP	O
මේ	DET	O
සියල්ල	NNC	O
පිළිබඳ	POST	O
ප්‍රායෝගික	JJ	O
පුහුණුවක්	NNC	O
මේ	DET	O
යටතේ	POST	O
ලබා	VNF	O
දෙන	VP	O
ලදී	VFM	O
.	FS	O
සටහන	NNC	O
ඇන්ටන්	NNP	B-PER
විජේරත්න	NNP	I-PER
විසිනි	NVB	O
.	FS	O
කොළඹ	NNP	B-LOC
ඇමරිකන්	NNP	B-ORG
මධ්‍යස්ථානයේ	NNC	I-ORG
ළමා	JJ	O
දිනයට	NNC	O
සමගාමීව	POST	O
ළමා	JJ	O
ඒකකයක්	NNC	O
අරම්භ	JCV	O
කර	VNF	O
තිබේ	VFM	O
.	FS	O
නව	JJ	O
ළමා	JJ	O
ඒකකයේ	NNC	O
අංග	NNC	O
සම්පුර්ණ	JJ	O
පරිගණක	NNJ	O
පහසුකම්	NNC	O
වලින්	CM	O
සපිරැණු	VP	O
පුස්තකාලයකින්	NNC	O
සමන්විතය	NVB	O
.	FS	O
ශ්‍රී	NNP	B-LOC
ලංකාවේ	NNP	I-LOC
ඇමරිකන්	NNP	I-LOC
තානාපතිනී	NNC	O
මිචෙල්	NNP	B-PER
ජේ.	ABB	I-PER
සීසන්	NNP	I-PER
මහත්මියගේ	NNC	O
උපදෙස්	NNC	O
මත	POST	O
ළමා	JJ	O
මධ්‍යස්ථානය	NNC	O
ආරම්භ	JCV	O
කළේය	VFM	O
.	FS	O
හම්බෙගමුව	NNP	B-LOC
,	PUNC	O
කොටවෙහෙරමංකඩ	JJ	B-ORG
මහා	JJ	I-ORG
විද්‍යාලයේ	NNC	I-ORG
වාර්ෂික	JJ	O
කලා	JJ	O
උළෙල	NNC	O
ද	RP	O
“ප්‍රභාශ්වරී	JJ	O
ඇසිදිසි	JJ	O
සුසංයෝගය”	NNC	O
නමින්	POST	O
අද	NNC	O
08	NUM	O
දා	NNC	O
පෙරවරු	NNP	O
10.30	NUM	O
ට	CM	O
විද්‍යාලයීය	JJ	O
ශාලාවේදී	NNC	O
පැවැත්වේ	VFM	O
.	FS	O
විද්‍යාලයට	NNC	O
අලූතින්	NNC	O
සංගීත	NNJ	O
භාණ්ඩ	NNC	O
ද	RP	O
නර්තන	NNC	O
හා	CC	O
ගායක	NNC	O
කණ්ඩායමට	NNC	O
අලුත්	JJ	O
ඇඳුම්	NNC	O
කට්ටල	NNC	O
ලැබීම	VNN	O
නිසා	POST	O
විද්‍යාලයේ	NNC	O
සංගීත	NNJ	O
ආචාර්ය	NNC	O
විශාරද	NNC	O
සම්පත්	NNC	B-PER
සංජීව	NNP	I-PER
සහ	CC	O
නැටුම්	NNJ	O
ආචාරිනී	NNC	O
මල්ලිකා	NNP	B-PER
ප්‍රියදර්ශනී	NNP	I-PER
මහත්මියගේ	NNC	O
උපදෙස්	NNC	O
මත	POST	O
සම්භාව්‍ය	JJ	O
ගීත	NNJ	O
සමුච්චයක්	NNC	O
ද	RP	O
නැටුම්	NNJ	O
ප්‍රසංගයක්ද	NNC	O
මෙම	DET	O
කලා	JJ	O
උළෙලට	NNC	O
ඇතුළත්	JCV	O
බව	POST	O
විදුහල්පති	NNC	O
යූ.	ABB	B-PER
එස්.	ABB	I-PER
සුනිල්	NNP	I-PER
සරත්	NNP	I-PER
කුමාර	NNP	I-PER
මහතා	NNC	O
පැවැසීය	VFM	O
.	FS	O
විද්‍යාලයේ	NNC	O
“පැහැසර	PCV	O
මාධ්‍ය	NNJ	O
ඒකකය”	NNC	O
මෙය	PRP	O
සංවිධාන	NNC	O
කරයි	VFM	O
.	FS	O
පළමු	JJ	O
ශ්‍රේණියේ	NNC	O
සිට	POST	O
දහතුන්වැනි	JJ	O
ශ්‍රේණිය	NNC	O
දක්වා	POST	O
පන්ති	NNC	O
පැවැත්වෙන	VP	O
මෙම	DET	O
විදුහලේ	NNC	O
ශිෂ්‍ය	JJ	O
සංඛ්‍යාව	NNC	O
හත්සියයකි	NVB	O
.	FS	O
මහනුවර	NNP	B-LOC
උසස්	JJ	B-ORG
බාලිකා	NNJ	I-ORG
විද්‍යාලයේ	NNC	I-ORG
134	NUM	O
වැනි	POST	O
වාර්ෂික	JJ	O
ත්‍යාග	NNJ	O
ප්‍රදානෝත්සවය	NNC	O
අද	NNC	O
(8දා)	NNC	O
විශ්වවිද්‍යාල	NNJ	B-ORG
ප්‍රතිපාදන	NNC	I-ORG
කොමිෂන්	JJ	I-ORG
සභාවේ	NNC	I-ORG
සභාපතිනි	NNC	O
මහාචාර්ය	NNC	O
ක්ෂණිකා	NNP	B-PER
හිරිඹුරේගම	NNP	I-PER
මහත්මියගේ	NNC	O
ප්‍රධානත්වයෙන්	RB	O
විද්‍යාලයීය	NNC	O
කොන්ස්ටන්ට්	NNP	B-LOC
මැලට්	NNP	I-LOC
ශාලාවේ	NNC	I-LOC
දී	RP	O
පැවැත්වේ	VFM	O
.	FS	O
විදුහල්පති	NNC	O
එම්.	NNC	B-PER
අබේගුණසේකර	VNF	I-PER
මහත්මියගේ	NNC	O
උපදෙස්	NNC	O
පරිදි	POST	O
නියෝජ්‍ය	JJ	O
විදුහල්පතිනි	NNC	O
මානෙල්	NNP	B-PER
වාසල	NNP	I-PER
මහත්මියගේ	NNC	O
මෙහෙයවීමෙන්	VNN	O
සංවිධානය	NCV	O
කෙරෙන	VP	O
මෙම	DET	O
ත්‍යාග	NNJ	O
ප්‍රදානයේ	NNC	O
දී	RP	O
එල්.	ABB	B-PER
සී.	ABB	I-PER
පෑන්ස්	NNP	I-PER
අනුස්මරණ	JJ	O
ත්‍යාගය	NNC	O
,	PUNC	O
එමලිනා	NNP	B-PER
විජේනායක	NNP	I-PER
ත්‍යාගය	NNC	O
ඇතුළුව	POST	O
විශේෂ	JJ	O
ත්‍යාග	NNC	O
ද	RP	O
පිරිනැමීමට	VNN	O
නියමිතය	NVB	O
.	FS	O
ප්‍රශ්න	NNJ	O
පත්‍ර	NNC	O
දෙකට	NUM	O
පිළිතුරු	NCV	O
සැපයීම	VNN	O
සඳහා	POST	O
දැනට	RB	O
පැය	NNC	O
දෙකක	NUM	O
කාලයක්	NNC	O
ලබාදෙන	VP	O
අතර	POST	O
,	PUNC	O
අලුතින්	NNC	O
හඳුන්වාදීමට	VNN	O
යන	VP	O
තනි	JJ	O
ප්‍රශ්න	NNC	O
පත්‍රය	NNC	O
සඳහා	POST	O
පිළිතුරු	NCV	O
ලිවීමට	VNN	O
පැයකුත්	NNC	O
විනාඩි	NNC	O
තිහක	NUM	O
කාලයක්	NNC	O
ලබාදීමට	VNN	O
අපේක්ෂා	NCV	O
කෙරේ	VFM	O
.	FS	O
නව	JJ	O
ප්‍රශ්න	NNJ	O
පත්‍රය	NNC	O
ක්‍රියාත්මක	JCV	O
කිරීම	VNN	O
සඳහා	POST	O
අදාළ	JJ	O
පාර්ශ්ව	NNC	O
සමග	POST	O
සාකච්ඡා	NCV	O
කර	VNF	O
සිය	PRP	O
නිර්දේශ	NNC	O
කඩිනමින්	RB	O
ලබාදෙන්නැයි	VNN	O
තමා	PRP	O
ජාතික	JJ	B-ORG
අධ්‍යාපන	JJ	I-ORG
කොමිසමට	NNC	I-ORG
ලිඛිතව	RB	O
දැනුම්	NCV	O
දුන්	VP	O
බව	POST	O
අධ්‍යාපන	JJ	O
ඇමැති	NNC	O
බන්දුල	NNP	B-PER
ගුණවර්ධන	NNP	I-PER
මහතා	NNC	O
ලංකාදීප	NNP	B-ORG
පුවත්පතට	NNC	I-ORG
පවසා	VNF	O
ඇත	NIP	O
.	FS	O
පහ	NUM	O
වසර	NNC	O
ශිෂ්‍යත්ව	JJ	O
විභාග	NNJ	O
ළමයින්ට	NNC	O
හා	CC	O
මවුපියන්ට	NNC	O
අතිරේක	JJ	O
බරක්	NNC	O
නොපැටවෙන	VP	O
සිසුන්ගේ	NNJ	O
සාධන	NNJ	O
මට්ටමට	NNC	O
මැන	VNF	O
බලන	VP	O
විභාගයක්	NNC	O
ලෙස	POST	O
පැවැත්වීමට	VNN	O
අධ්‍යාපන	JJ	B-ORG
අමාත්‍යංශය	NNC	I-ORG
තීරණය	NCV	O
කර	VNF	O
ඇතැයි	NIP	O
ඇමැතිවරයා	NNC	O
කීවේය	VFM	O
.	FS	O
ඒ	DET	O
අනුව	POST	O
දැනට	RB	O
ලබාදෙන	VP	O
ප්‍රශ්න	NNC	O
පත්‍ර	NNC	O
දෙක	NUM	O
වෙනුවට	POST	O
එක්	NUM	O
ප්‍රශ්න	NNC	O
පත්‍රයක්	NNC	O
ලබාදීමටත්	NNC	O
පිළිතුරු	NCV	O
ලිවීමට	VNN	O
ලබාදෙන	VP	O
පැය	NNC	O
දෙකක	NUM	O
කාලය	NNC	O
පැය	NNC	O
එකහමාර	NUM	O
දක්වා	POST	O
අඩු	JCV	O
කිරීමටත්	VNN	O
බලාපොරොත්තු	NCV	O
වන	VP	O
බව	POST	O
ඇමැතිවරයා	NNC	O
සඳහන්	RRPCV	O
කළේය	VFM	O
.	FS	O
පහ	NUM	O
වසර	NNC	O
ශිෂ්‍යත්ව	JJ	O
විභාගය	NNC	O
සඳහා	POST	O
සිසුන්ට	NNC	O
විනාඩි	NNC	O
45ක	NUM	O
ගණිත	JJ	O
ප්‍රශ්න	NNC	O
පත්‍රයක්ද	NNC	O
පැයකුත්	NNC	O
විනාඩි	NNC	O
පහළොවක්	NNC	O
භාෂාව	NNC	O
,	PUNC	O
පරිසරය	NNC	O
,	PUNC	O
සාමාන්‍ය	JJ	O
දැනීම	NNC	O
ආදිය	POST	O
ඇතුළත්	JJ	O
ප්‍රශ්න	NNC	O
පත්‍රයක්ද	NNC	O
දැනට	RB	O
ලබාදෙන	VP	O
බව	POST	O
කී	VP	O
ඇමැති	NNC	O
ගුණවර්ධන	NNP	B-PER
මහතා	NNC	O
මෙය	PRP	O
දරුවන්ට	NNC	O
හා	CC	O
මවුපියන්ට	NNC	O
ඔරොත්තු	RRPCV	O
නොදෙන	VP	O
විභාගයක්	NNC	O
යැයි	CC	O
බොහෝ	RP	O
දෙනා	NNC	O
පෙන්වා	VNF	O
දී	RP	O
ඇති	NIP	O
බව	POST	O
සඳහන්	RRPCV	O
කළේය	VFM	O
.	FS	O
විභාග	NNJ	B-ORG
දෙපාර්තමේන්තුවේත්	NNC	I-ORG
ජාතික	JJ	I-ORG
අධ්‍යාපන	JJ	I-ORG
ආයතනයේ	NNC	I-ORG
හා	CC	O
අධ්‍යාපන	JJ	O
උපදේශක	NNC	O
කාරක	JJ	O
සභාවේත්	NNC	O
මතය	NNC	O
එය	PRP	O
බව	POST	O
කී	VP	O
ඇමැතිවරයා	NNC	O
දැනට	RB	O
පවත්වන	VP	O
ශිෂ්‍යත්ව	NNC	O
විභාගයෙන්	NNC	O
දරුවන්ගේ	NNC	O
ළමා	JJ	O
කාලය	NNC	O
උදුරාගෙන	VNF	O
ඇති	NIP	O
බව	POST	O
අධ්‍යාපන	JJ	O
විශේෂඥයින්	NNC	O
ද	RP	O
ප්‍රකාශකර	VNF	O
ඇති	NIP	O
බව	POST	O
කීවේය	VFM	O
.	FS	O
එපමණක්	POST	O
නොව	VNF	O
,	PUNC	O
වත්මන්	JJ	O
ශිෂ්‍යත්ව	NNC	O
විභාගය	NNC	O
මවුපියන්ගෙන්	NNC	O
අධික	JJ	O
ලෙස	POST	O
මුදල්	NNC	O
උපයන	VP	O
ජාවාරමක්	NNC	O
බවට	POST	O
පත්ව	VNF	O
ඇතැයි	NIP	O
ඇමැති	NNC	O
